"FileName","Precipitant Type","Precipitant","Precipitant Annotator","Precipitant Span Start","Precipitant Span End","Object Type","Object","Object Annotator","Metabolite Active Ingredient","Object Span Start","Object Span End","Modality","Interaction Phrase Type","Interaction Phrase","Interaction Phrase Annotator","Interaction Phrase Span Start","Interaction Phrase Span End"
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14590,14602,"Active ingredient","digoxin ","consensus set annotator team",,14768,14775,"Positive","Qualitative","may interfere with the absorption ","consensus set annotator team",14603,14636
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","warfarin ","consensus set annotator team",,15051,15059,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",16566,16578,"Active ingredient","warfarin ","consensus set annotator team",,16466,16474,"Negative","Qualitative","neither the pharmacokinetics of warfarin enantiomers nor prothrombin time were affected ","consensus set annotator team",16434,16521
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",17312,17324,"Active ingredient","methotrexate ","consensus set annotator team",,17224,17236,"Negative","Qualitative","had no effect on the pharmacokinetics ","consensus set annotator team",17362,17399
"package-insert-section-184.txt","Active ingredient","Lansoprazole ","consensus set annotator team",17581,17593,"Active ingredient","amoxicillin ","consensus set annotator team",,17690,17701,"Negative","Qualitative","no clinically significant interaction ","consensus set annotator team",17647,17684
"package-insert-section-184.txt","Active ingredient","naproxen ","consensus set annotator team",17280,17288,"Active ingredient","methotrexate ","consensus set annotator team",,17403,17415,"Negative","Qualitative","had no effect on the pharmacokinetics ","consensus set annotator team",17362,17399
"package-insert-section-184.txt","Active ingredient","naproxen ","consensus set annotator team",17280,17288,"Metabolite","7-hydroxymethotrexate ","consensus set annotator team","methotrexate ",17420,17441,"Negative","Qualitative","had no effect on the pharmacokinetics ","consensus set annotator team",17362,17399
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",17312,17324,"Metabolite","7-hydroxymethotrexate ","consensus set annotator team","methotrexate ",17420,17441,"Negative","Qualitative","had no effect on the pharmacokinetics ","consensus set annotator team",17362,17399
"package-insert-section-184.txt","Active ingredient","sucralfate ","consensus set annotator team",17871,17881,"Active ingredient","lansoprazole ","consensus set annotator team",,17759,17771,"Positive","Quantitative","absorption of the proton pump inhibitors was delayed and their bioavailability was reduced by 17% and 16% ","consensus set annotator team",17890,17995
"package-insert-section-184.txt","Active ingredient","sucralfate ","consensus set annotator team",17871,17881,"Active ingredient","omeprazole ","consensus set annotator team",,17807,17817,"Positive","Quantitative","absorption of the proton pump inhibitors was delayed and their bioavailability was reduced by 17% and 16% ","consensus set annotator team",17890,17995
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",15419,15431,"Active ingredient","atazanavir ","consensus set annotator team",,15539,15549,"Positive","Qualitative","substantially decreases the systemic concentrations ","consensus set annotator team",15457,15508
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",15870,15882,"Active ingredient","theophylline ","consensus set annotator team",,16018,16030,"Positive","Quantitative","a minor increase (10%) in the clearance ","consensus set annotator team",15975,16014
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","clarithromycin ","consensus set annotator team",,15147,15161,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","propranolol ","consensus set annotator team",,15109,15120,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","diazepam ","consensus set annotator team",,15134,15142,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","prednisone ","consensus set annotator team",,15122,15132,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","ibuprofen ","consensus set annotator team",,15087,15096,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","phenytoin ","consensus set annotator team",,15098,15107,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","warfarin ","consensus set annotator team",,15051,15059,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","antipyrine ","consensus set annotator team",,15061,15071,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14920,14932,"Active ingredient","indomethacin ","consensus set annotator team",,15073,15085,"Negative","Qualitative","does not have clinically significant interactions ","consensus set annotator team",14933,14982
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14590,14602,"Active ingredient","iron ","consensus set annotator team",,14756,14760,"Positive","Qualitative","may interfere with the absorption ","consensus set annotator team",14603,14636
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14590,14602,"Active ingredient","ketoconazole ","consensus set annotator team",,14723,14735,"Positive","Qualitative","may interfere with the absorption ","consensus set annotator team",14603,14636
"package-insert-section-184.txt","Active ingredient","lansoprazole ","consensus set annotator team",14590,14602,"Active ingredient","ampicillin ","consensus set annotator team",,14737,14747,"Positive","Qualitative","may interfere with the absorption ","consensus set annotator team",14603,14636
"package-insert-section-185.txt","Active ingredient","simvastatin ","consensus set annotator team",2157,2168,"Active ingredient","digoxin ","consensus set annotator team",,2144,2151,"Positive","Qualitative","slight elevation in digoxin concentrations ","consensus set annotator team",2183,2225
"package-insert-section-186.txt","Active ingredient","simvastatin ","consensus set annotator team",3928,3939,"Active ingredient","erythromycin ","consensus set annotator team",,4065,4077,"Negative","Qualitative","had no effect on the metabolism ","consensus set annotator team",3958,3989
"package-insert-section-186.txt","Active ingredient","cyclosporine ","consensus set annotator team",3444,3456,"Active ingredient","simvastatin ","consensus set annotator team",,3528,3539,"Positive","Qualitative","increase the AUC ","consensus set annotator team",3475,3491
"package-insert-section-186.txt","Active ingredient","simvastatin ","consensus set annotator team",3928,3939,"Active ingredient","midazolam ","consensus set annotator team",,4051,4060,"Negative","Quantitative","no effect on the metabolism ","consensus set annotator team",3962,3989
"package-insert-section-186.txt","Active ingredient","simvastatin ","consensus set annotator team",3928,3939,"Active ingredient","erythromycin ","consensus set annotator team",,4065,4077,"Negative","Quantitative","no effect on the metabolism ","consensus set annotator team",3962,3989
"package-insert-section-186.txt","Active ingredient","simvastatin ","consensus set annotator team",4261,4272,"Active ingredient","digoxin ","consensus set annotator team",,4363,4370,"Positive","Quantitative","increase in the maximum mean levels of cardioactive digoxin (given as a single 0.4 mg dose on day 10) by approximately 0.3 ng/mL ","consensus set annotator team",4311,4439
