DrugDDI.d0.s0.e0	DrugDDI.d0.s0.e1	0
DrugDDI.d184.s8.e0	DrugDDI.d184.s8.e1	0
DrugDDI.d184.s8.e0	DrugDDI.d184.s8.e2	0
DrugDDI.d184.s8.e1	DrugDDI.d184.s8.e2	0
DrugDDI.d184.s9.e0	DrugDDI.d184.s9.e1	0
DrugDDI.d184.s10.e0	DrugDDI.d184.s10.e1	0
DrugDDI.d184.s10.e0	DrugDDI.d184.s10.e2	0
DrugDDI.d184.s10.e1	DrugDDI.d184.s10.e2	0
DrugDDI.d184.s11.e0	DrugDDI.d184.s11.e1	0
DrugDDI.d184.s12.e0	DrugDDI.d184.s12.e1	0
DrugDDI.d184.s12.e0	DrugDDI.d184.s12.e2	0
DrugDDI.d184.s12.e1	DrugDDI.d184.s12.e2	0
DrugDDI.d184.s13.e0	DrugDDI.d184.s13.e1	0
DrugDDI.d184.s13.e0	DrugDDI.d184.s13.e2	0
DrugDDI.d184.s13.e0	DrugDDI.d184.s13.e3	0
DrugDDI.d184.s13.e0	DrugDDI.d184.s13.e4	0
DrugDDI.d184.s13.e0	DrugDDI.d184.s13.e5	0
DrugDDI.d184.s13.e1	DrugDDI.d184.s13.e2	0
DrugDDI.d184.s13.e1	DrugDDI.d184.s13.e3	0
DrugDDI.d184.s13.e1	DrugDDI.d184.s13.e4	0
DrugDDI.d184.s13.e1	DrugDDI.d184.s13.e5	0
DrugDDI.d184.s13.e2	DrugDDI.d184.s13.e3	0
DrugDDI.d184.s13.e2	DrugDDI.d184.s13.e4	0
DrugDDI.d184.s13.e2	DrugDDI.d184.s13.e5	0
DrugDDI.d184.s13.e3	DrugDDI.d184.s13.e4	0
DrugDDI.d184.s13.e3	DrugDDI.d184.s13.e5	1
DrugDDI.d184.s13.e4	DrugDDI.d184.s13.e5	0
DrugDDI.d188.s0.e0	DrugDDI.d188.s0.e1	1
DrugDDI.d188.s1.e0	DrugDDI.d188.s1.e1	1
DrugDDI.d188.s2.e0	DrugDDI.d188.s2.e1	0
DrugDDI.d188.s2.e0	DrugDDI.d188.s2.e2	0
DrugDDI.d188.s2.e0	DrugDDI.d188.s2.e3	0
DrugDDI.d188.s2.e0	DrugDDI.d188.s2.e4	0
DrugDDI.d188.s2.e0	DrugDDI.d188.s2.e5	1
DrugDDI.d188.s2.e1	DrugDDI.d188.s2.e2	0
DrugDDI.d188.s2.e1	DrugDDI.d188.s2.e3	0
DrugDDI.d188.s2.e1	DrugDDI.d188.s2.e4	0
DrugDDI.d188.s2.e1	DrugDDI.d188.s2.e5	0
DrugDDI.d188.s2.e2	DrugDDI.d188.s2.e3	0
DrugDDI.d188.s2.e2	DrugDDI.d188.s2.e4	0
DrugDDI.d188.s2.e2	DrugDDI.d188.s2.e5	1
DrugDDI.d188.s2.e3	DrugDDI.d188.s2.e4	0
DrugDDI.d188.s2.e3	DrugDDI.d188.s2.e5	0
DrugDDI.d188.s2.e4	DrugDDI.d188.s2.e5	1
DrugDDI.d188.s4.e0	DrugDDI.d188.s4.e1	1
DrugDDI.d188.s5.e0	DrugDDI.d188.s5.e1	0
DrugDDI.d188.s5.e0	DrugDDI.d188.s5.e2	1
DrugDDI.d188.s5.e0	DrugDDI.d188.s5.e3	0
DrugDDI.d188.s5.e0	DrugDDI.d188.s5.e4	1
DrugDDI.d188.s5.e0	DrugDDI.d188.s5.e5	0
DrugDDI.d188.s5.e0	DrugDDI.d188.s5.e6	1
DrugDDI.d188.s5.e0	DrugDDI.d188.s5.e7	0
DrugDDI.d188.s5.e1	DrugDDI.d188.s5.e2	0
DrugDDI.d188.s5.e1	DrugDDI.d188.s5.e3	0
DrugDDI.d188.s5.e1	DrugDDI.d188.s5.e4	0
DrugDDI.d188.s5.e1	DrugDDI.d188.s5.e5	0
DrugDDI.d188.s5.e1	DrugDDI.d188.s5.e6	0
DrugDDI.d188.s5.e1	DrugDDI.d188.s5.e7	0
DrugDDI.d188.s5.e2	DrugDDI.d188.s5.e3	0
DrugDDI.d188.s5.e2	DrugDDI.d188.s5.e4	0
DrugDDI.d188.s5.e2	DrugDDI.d188.s5.e5	0
DrugDDI.d188.s5.e2	DrugDDI.d188.s5.e6	0
DrugDDI.d188.s5.e2	DrugDDI.d188.s5.e7	0
DrugDDI.d188.s5.e3	DrugDDI.d188.s5.e4	0
DrugDDI.d188.s5.e3	DrugDDI.d188.s5.e5	0
DrugDDI.d188.s5.e3	DrugDDI.d188.s5.e6	0
DrugDDI.d188.s5.e3	DrugDDI.d188.s5.e7	0
DrugDDI.d188.s5.e4	DrugDDI.d188.s5.e5	0
DrugDDI.d188.s5.e4	DrugDDI.d188.s5.e6	0
DrugDDI.d188.s5.e4	DrugDDI.d188.s5.e7	0
DrugDDI.d188.s5.e5	DrugDDI.d188.s5.e6	0
DrugDDI.d188.s5.e5	DrugDDI.d188.s5.e7	0
DrugDDI.d188.s5.e6	DrugDDI.d188.s5.e7	0
DrugDDI.d188.s6.e0	DrugDDI.d188.s6.e1	0
DrugDDI.d188.s6.e0	DrugDDI.d188.s6.e2	0
DrugDDI.d188.s6.e0	DrugDDI.d188.s6.e3	0
DrugDDI.d188.s6.e1	DrugDDI.d188.s6.e2	0
DrugDDI.d188.s6.e1	DrugDDI.d188.s6.e3	0
DrugDDI.d188.s6.e2	DrugDDI.d188.s6.e3	0
DrugDDI.d188.s9.e0	DrugDDI.d188.s9.e1	0
DrugDDI.d188.s10.e0	DrugDDI.d188.s10.e1	0
DrugDDI.d188.s13.e0	DrugDDI.d188.s13.e1	0
DrugDDI.d188.s13.e0	DrugDDI.d188.s13.e2	0
DrugDDI.d188.s13.e1	DrugDDI.d188.s13.e2	0
DrugDDI.d188.s14.e0	DrugDDI.d188.s14.e1	0
DrugDDI.d188.s14.e0	DrugDDI.d188.s14.e2	0
DrugDDI.d188.s14.e0	DrugDDI.d188.s14.e3	0
DrugDDI.d188.s14.e0	DrugDDI.d188.s14.e4	0
DrugDDI.d188.s14.e0	DrugDDI.d188.s14.e5	0
DrugDDI.d188.s14.e1	DrugDDI.d188.s14.e2	0
DrugDDI.d188.s14.e1	DrugDDI.d188.s14.e3	0
DrugDDI.d188.s14.e1	DrugDDI.d188.s14.e4	0
DrugDDI.d188.s14.e1	DrugDDI.d188.s14.e5	0
DrugDDI.d188.s14.e2	DrugDDI.d188.s14.e3	0
DrugDDI.d188.s14.e2	DrugDDI.d188.s14.e4	0
DrugDDI.d188.s14.e2	DrugDDI.d188.s14.e5	0
DrugDDI.d188.s14.e3	DrugDDI.d188.s14.e4	0
DrugDDI.d188.s14.e3	DrugDDI.d188.s14.e5	0
DrugDDI.d188.s14.e4	DrugDDI.d188.s14.e5	0
DrugDDI.d188.s15.e0	DrugDDI.d188.s15.e1	0
DrugDDI.d188.s15.e0	DrugDDI.d188.s15.e2	0
DrugDDI.d188.s15.e0	DrugDDI.d188.s15.e3	0
DrugDDI.d188.s15.e0	DrugDDI.d188.s15.e4	0
DrugDDI.d188.s15.e1	DrugDDI.d188.s15.e2	0
DrugDDI.d188.s15.e1	DrugDDI.d188.s15.e3	0
DrugDDI.d188.s15.e1	DrugDDI.d188.s15.e4	0
DrugDDI.d188.s15.e2	DrugDDI.d188.s15.e3	0
DrugDDI.d188.s15.e2	DrugDDI.d188.s15.e4	0
DrugDDI.d188.s15.e3	DrugDDI.d188.s15.e4	0
DrugDDI.d188.s18.e0	DrugDDI.d188.s18.e1	0
DrugDDI.d188.s19.e0	DrugDDI.d188.s19.e1	0
DrugDDI.d188.s19.e0	DrugDDI.d188.s19.e2	0
DrugDDI.d188.s19.e0	DrugDDI.d188.s19.e3	0
DrugDDI.d188.s19.e0	DrugDDI.d188.s19.e4	0
DrugDDI.d188.s19.e1	DrugDDI.d188.s19.e2	0
DrugDDI.d188.s19.e1	DrugDDI.d188.s19.e3	0
DrugDDI.d188.s19.e1	DrugDDI.d188.s19.e4	0
DrugDDI.d188.s19.e2	DrugDDI.d188.s19.e3	0
DrugDDI.d188.s19.e2	DrugDDI.d188.s19.e4	0
DrugDDI.d188.s19.e3	DrugDDI.d188.s19.e4	0
DrugDDI.d188.s20.e0	DrugDDI.d188.s20.e1	0
DrugDDI.d188.s21.e0	DrugDDI.d188.s21.e1	0
DrugDDI.d189.s0.e0	DrugDDI.d189.s0.e1	0
DrugDDI.d189.s1.e0	DrugDDI.d189.s1.e1	0
DrugDDI.d189.s1.e0	DrugDDI.d189.s1.e2	0
DrugDDI.d189.s1.e0	DrugDDI.d189.s1.e3	0
DrugDDI.d189.s1.e0	DrugDDI.d189.s1.e4	0
DrugDDI.d189.s1.e1	DrugDDI.d189.s1.e2	0
DrugDDI.d189.s1.e1	DrugDDI.d189.s1.e3	0
DrugDDI.d189.s1.e1	DrugDDI.d189.s1.e4	0
DrugDDI.d189.s1.e2	DrugDDI.d189.s1.e3	0
DrugDDI.d189.s1.e2	DrugDDI.d189.s1.e4	0
DrugDDI.d189.s1.e3	DrugDDI.d189.s1.e4	1
DrugDDI.d189.s2.e0	DrugDDI.d189.s2.e1	0
DrugDDI.d189.s2.e0	DrugDDI.d189.s2.e2	0
DrugDDI.d189.s2.e0	DrugDDI.d189.s2.e3	0
DrugDDI.d189.s2.e1	DrugDDI.d189.s2.e2	0
DrugDDI.d189.s2.e1	DrugDDI.d189.s2.e3	1
DrugDDI.d189.s2.e2	DrugDDI.d189.s2.e3	0
DrugDDI.d191.s1.e0	DrugDDI.d191.s1.e1	0
DrugDDI.d191.s1.e0	DrugDDI.d191.s1.e2	0
DrugDDI.d191.s1.e0	DrugDDI.d191.s1.e3	0
DrugDDI.d191.s1.e0	DrugDDI.d191.s1.e4	1
DrugDDI.d191.s1.e0	DrugDDI.d191.s1.e5	0
DrugDDI.d191.s1.e1	DrugDDI.d191.s1.e2	0
DrugDDI.d191.s1.e1	DrugDDI.d191.s1.e3	0
DrugDDI.d191.s1.e1	DrugDDI.d191.s1.e4	1
DrugDDI.d191.s1.e1	DrugDDI.d191.s1.e5	0
DrugDDI.d191.s1.e2	DrugDDI.d191.s1.e3	0
DrugDDI.d191.s1.e2	DrugDDI.d191.s1.e4	1
DrugDDI.d191.s1.e2	DrugDDI.d191.s1.e5	0
DrugDDI.d191.s1.e3	DrugDDI.d191.s1.e4	1
DrugDDI.d191.s1.e3	DrugDDI.d191.s1.e5	0
DrugDDI.d191.s1.e4	DrugDDI.d191.s1.e5	0
DrugDDI.d191.s2.e0	DrugDDI.d191.s2.e1	0
DrugDDI.d191.s2.e0	DrugDDI.d191.s2.e2	0
DrugDDI.d191.s2.e0	DrugDDI.d191.s2.e3	1
DrugDDI.d191.s2.e1	DrugDDI.d191.s2.e2	0
DrugDDI.d191.s2.e1	DrugDDI.d191.s2.e3	1
DrugDDI.d191.s2.e2	DrugDDI.d191.s2.e3	1
DrugDDI.d191.s4.e0	DrugDDI.d191.s4.e1	1
DrugDDI.d191.s6.e0	DrugDDI.d191.s6.e1	1
DrugDDI.d191.s7.e0	DrugDDI.d191.s7.e1	1
DrugDDI.d191.s8.e0	DrugDDI.d191.s8.e1	1
DrugDDI.d194.s0.e0	DrugDDI.d194.s0.e1	1
DrugDDI.d194.s1.e0	DrugDDI.d194.s1.e1	1
DrugDDI.d194.s2.e0	DrugDDI.d194.s2.e1	1
DrugDDI.d194.s3.e0	DrugDDI.d194.s3.e1	1
DrugDDI.d194.s4.e0	DrugDDI.d194.s4.e1	1
DrugDDI.d194.s5.e0	DrugDDI.d194.s5.e1	1
DrugDDI.d199.s0.e0	DrugDDI.d199.s0.e1	0
DrugDDI.d199.s0.e0	DrugDDI.d199.s0.e2	0
DrugDDI.d199.s0.e1	DrugDDI.d199.s0.e2	1
DrugDDI.d199.s1.e0	DrugDDI.d199.s1.e1	0
DrugDDI.d199.s3.e0	DrugDDI.d199.s3.e1	0
DrugDDI.d199.s3.e0	DrugDDI.d199.s3.e2	0
DrugDDI.d199.s3.e0	DrugDDI.d199.s3.e3	0
DrugDDI.d199.s3.e1	DrugDDI.d199.s3.e2	1
DrugDDI.d199.s3.e1	DrugDDI.d199.s3.e3	0
DrugDDI.d199.s3.e2	DrugDDI.d199.s3.e3	0
DrugDDI.d199.s4.e0	DrugDDI.d199.s4.e1	0
DrugDDI.d199.s4.e0	DrugDDI.d199.s4.e2	0
DrugDDI.d199.s4.e0	DrugDDI.d199.s4.e3	0
DrugDDI.d199.s4.e0	DrugDDI.d199.s4.e4	0
DrugDDI.d199.s4.e1	DrugDDI.d199.s4.e2	0
DrugDDI.d199.s4.e1	DrugDDI.d199.s4.e3	1
DrugDDI.d199.s4.e1	DrugDDI.d199.s4.e4	0
DrugDDI.d199.s4.e2	DrugDDI.d199.s4.e3	0
DrugDDI.d199.s4.e2	DrugDDI.d199.s4.e4	0
DrugDDI.d199.s4.e3	DrugDDI.d199.s4.e4	0
DrugDDI.d199.s5.e0	DrugDDI.d199.s5.e1	0
DrugDDI.d199.s5.e0	DrugDDI.d199.s5.e2	0
DrugDDI.d199.s5.e0	DrugDDI.d199.s5.e3	0
DrugDDI.d199.s5.e0	DrugDDI.d199.s5.e4	1
DrugDDI.d199.s5.e1	DrugDDI.d199.s5.e2	0
DrugDDI.d199.s5.e1	DrugDDI.d199.s5.e3	1
DrugDDI.d199.s5.e1	DrugDDI.d199.s5.e4	0
DrugDDI.d199.s5.e2	DrugDDI.d199.s5.e3	0
DrugDDI.d199.s5.e2	DrugDDI.d199.s5.e4	0
DrugDDI.d199.s5.e3	DrugDDI.d199.s5.e4	0
DrugDDI.d199.s6.e0	DrugDDI.d199.s6.e1	1
DrugDDI.d199.s8.e0	DrugDDI.d199.s8.e1	0
DrugDDI.d199.s8.e0	DrugDDI.d199.s8.e2	0
DrugDDI.d199.s8.e0	DrugDDI.d199.s8.e3	0
DrugDDI.d199.s8.e0	DrugDDI.d199.s8.e4	0
DrugDDI.d199.s8.e0	DrugDDI.d199.s8.e5	0
DrugDDI.d199.s8.e0	DrugDDI.d199.s8.e6	0
DrugDDI.d199.s8.e0	DrugDDI.d199.s8.e7	0
DrugDDI.d199.s8.e1	DrugDDI.d199.s8.e2	0
DrugDDI.d199.s8.e1	DrugDDI.d199.s8.e3	0
DrugDDI.d199.s8.e1	DrugDDI.d199.s8.e4	0
DrugDDI.d199.s8.e1	DrugDDI.d199.s8.e5	0
DrugDDI.d199.s8.e1	DrugDDI.d199.s8.e6	0
DrugDDI.d199.s8.e1	DrugDDI.d199.s8.e7	0
DrugDDI.d199.s8.e2	DrugDDI.d199.s8.e3	0
DrugDDI.d199.s8.e2	DrugDDI.d199.s8.e4	0
DrugDDI.d199.s8.e2	DrugDDI.d199.s8.e5	0
DrugDDI.d199.s8.e2	DrugDDI.d199.s8.e6	0
DrugDDI.d199.s8.e2	DrugDDI.d199.s8.e7	0
DrugDDI.d199.s8.e3	DrugDDI.d199.s8.e4	0
DrugDDI.d199.s8.e3	DrugDDI.d199.s8.e5	0
DrugDDI.d199.s8.e3	DrugDDI.d199.s8.e6	0
DrugDDI.d199.s8.e3	DrugDDI.d199.s8.e7	0
DrugDDI.d199.s8.e4	DrugDDI.d199.s8.e5	0
DrugDDI.d199.s8.e4	DrugDDI.d199.s8.e6	0
DrugDDI.d199.s8.e4	DrugDDI.d199.s8.e7	0
DrugDDI.d199.s8.e5	DrugDDI.d199.s8.e6	0
DrugDDI.d199.s8.e5	DrugDDI.d199.s8.e7	0
DrugDDI.d199.s8.e6	DrugDDI.d199.s8.e7	0
DrugDDI.d199.s9.e0	DrugDDI.d199.s9.e1	0
DrugDDI.d199.s9.e0	DrugDDI.d199.s9.e2	0
DrugDDI.d199.s9.e1	DrugDDI.d199.s9.e2	0
DrugDDI.d199.s11.e0	DrugDDI.d199.s11.e1	1
DrugDDI.d199.s12.e0	DrugDDI.d199.s12.e1	1
DrugDDI.d199.s13.e0	DrugDDI.d199.s13.e1	0
DrugDDI.d199.s13.e0	DrugDDI.d199.s13.e2	1
DrugDDI.d199.s13.e0	DrugDDI.d199.s13.e3	0
DrugDDI.d199.s13.e0	DrugDDI.d199.s13.e4	0
DrugDDI.d199.s13.e1	DrugDDI.d199.s13.e2	1
DrugDDI.d199.s13.e1	DrugDDI.d199.s13.e3	0
DrugDDI.d199.s13.e1	DrugDDI.d199.s13.e4	0
DrugDDI.d199.s13.e2	DrugDDI.d199.s13.e3	0
DrugDDI.d199.s13.e2	DrugDDI.d199.s13.e4	0
DrugDDI.d199.s13.e3	DrugDDI.d199.s13.e4	0
DrugDDI.d199.s14.e0	DrugDDI.d199.s14.e1	0
DrugDDI.d199.s15.e0	DrugDDI.d199.s15.e1	0
DrugDDI.d199.s15.e0	DrugDDI.d199.s15.e2	1
DrugDDI.d199.s15.e0	DrugDDI.d199.s15.e3	0
DrugDDI.d199.s15.e1	DrugDDI.d199.s15.e2	1
DrugDDI.d199.s15.e1	DrugDDI.d199.s15.e3	0
DrugDDI.d199.s15.e2	DrugDDI.d199.s15.e3	0
DrugDDI.d199.s16.e0	DrugDDI.d199.s16.e1	0
DrugDDI.d199.s17.e0	DrugDDI.d199.s17.e1	0
DrugDDI.d201.s0.e0	DrugDDI.d201.s0.e1	1
DrugDDI.d201.s0.e0	DrugDDI.d201.s0.e2	0
DrugDDI.d201.s0.e0	DrugDDI.d201.s0.e3	0
DrugDDI.d201.s0.e0	DrugDDI.d201.s0.e4	0
DrugDDI.d201.s0.e1	DrugDDI.d201.s0.e2	0
DrugDDI.d201.s0.e1	DrugDDI.d201.s0.e3	0
DrugDDI.d201.s0.e1	DrugDDI.d201.s0.e4	0
DrugDDI.d201.s0.e2	DrugDDI.d201.s0.e3	0
DrugDDI.d201.s0.e2	DrugDDI.d201.s0.e4	0
DrugDDI.d201.s0.e3	DrugDDI.d201.s0.e4	0
DrugDDI.d201.s1.e0	DrugDDI.d201.s1.e1	0
DrugDDI.d201.s1.e0	DrugDDI.d201.s1.e2	0
DrugDDI.d201.s1.e0	DrugDDI.d201.s1.e3	0
DrugDDI.d201.s1.e0	DrugDDI.d201.s1.e4	0
DrugDDI.d201.s1.e1	DrugDDI.d201.s1.e2	1
DrugDDI.d201.s1.e1	DrugDDI.d201.s1.e3	0
DrugDDI.d201.s1.e1	DrugDDI.d201.s1.e4	0
DrugDDI.d201.s1.e2	DrugDDI.d201.s1.e3	0
DrugDDI.d201.s1.e2	DrugDDI.d201.s1.e4	0
DrugDDI.d201.s1.e3	DrugDDI.d201.s1.e4	0
DrugDDI.d201.s2.e0	DrugDDI.d201.s2.e1	0
DrugDDI.d201.s2.e0	DrugDDI.d201.s2.e2	0
DrugDDI.d201.s2.e0	DrugDDI.d201.s2.e3	0
DrugDDI.d201.s2.e0	DrugDDI.d201.s2.e4	0
DrugDDI.d201.s2.e1	DrugDDI.d201.s2.e2	0
DrugDDI.d201.s2.e1	DrugDDI.d201.s2.e3	0
DrugDDI.d201.s2.e1	DrugDDI.d201.s2.e4	0
DrugDDI.d201.s2.e2	DrugDDI.d201.s2.e3	0
DrugDDI.d201.s2.e2	DrugDDI.d201.s2.e4	0
DrugDDI.d201.s2.e3	DrugDDI.d201.s2.e4	0
DrugDDI.d201.s3.e0	DrugDDI.d201.s3.e1	1
DrugDDI.d201.s4.e0	DrugDDI.d201.s4.e1	0
DrugDDI.d201.s5.e0	DrugDDI.d201.s5.e1	0
DrugDDI.d201.s5.e0	DrugDDI.d201.s5.e2	0
DrugDDI.d201.s5.e0	DrugDDI.d201.s5.e3	0
DrugDDI.d201.s5.e0	DrugDDI.d201.s5.e4	0
DrugDDI.d201.s5.e1	DrugDDI.d201.s5.e2	0
DrugDDI.d201.s5.e1	DrugDDI.d201.s5.e3	0
DrugDDI.d201.s5.e1	DrugDDI.d201.s5.e4	0
DrugDDI.d201.s5.e2	DrugDDI.d201.s5.e3	0
DrugDDI.d201.s5.e2	DrugDDI.d201.s5.e4	0
DrugDDI.d201.s5.e3	DrugDDI.d201.s5.e4	1
DrugDDI.d201.s6.e0	DrugDDI.d201.s6.e1	1
DrugDDI.d201.s7.e0	DrugDDI.d201.s7.e1	0
DrugDDI.d201.s7.e0	DrugDDI.d201.s7.e2	0
DrugDDI.d201.s7.e0	DrugDDI.d201.s7.e3	0
DrugDDI.d201.s7.e1	DrugDDI.d201.s7.e2	0
DrugDDI.d201.s7.e1	DrugDDI.d201.s7.e3	1
DrugDDI.d201.s7.e2	DrugDDI.d201.s7.e3	0
DrugDDI.d201.s8.e0	DrugDDI.d201.s8.e1	0
DrugDDI.d201.s8.e0	DrugDDI.d201.s8.e2	0
DrugDDI.d201.s8.e0	DrugDDI.d201.s8.e3	0
DrugDDI.d201.s8.e1	DrugDDI.d201.s8.e2	0
DrugDDI.d201.s8.e1	DrugDDI.d201.s8.e3	0
DrugDDI.d201.s8.e2	DrugDDI.d201.s8.e3	1
DrugDDI.d201.s9.e0	DrugDDI.d201.s9.e1	0
DrugDDI.d201.s9.e0	DrugDDI.d201.s9.e2	0
DrugDDI.d201.s9.e0	DrugDDI.d201.s9.e3	0
DrugDDI.d201.s9.e1	DrugDDI.d201.s9.e2	0
DrugDDI.d201.s9.e1	DrugDDI.d201.s9.e3	0
DrugDDI.d201.s9.e2	DrugDDI.d201.s9.e3	0
DrugDDI.d201.s10.e0	DrugDDI.d201.s10.e1	0
DrugDDI.d201.s11.e0	DrugDDI.d201.s11.e1	0
DrugDDI.d201.s11.e0	DrugDDI.d201.s11.e2	0
DrugDDI.d201.s11.e0	DrugDDI.d201.s11.e3	0
DrugDDI.d201.s11.e1	DrugDDI.d201.s11.e2	0
DrugDDI.d201.s11.e1	DrugDDI.d201.s11.e3	0
DrugDDI.d201.s11.e2	DrugDDI.d201.s11.e3	0
DrugDDI.d210.s0.e0	DrugDDI.d210.s0.e1	1
DrugDDI.d210.s0.e0	DrugDDI.d210.s0.e2	1
DrugDDI.d210.s0.e0	DrugDDI.d210.s0.e3	1
DrugDDI.d210.s0.e0	DrugDDI.d210.s0.e4	1
DrugDDI.d210.s0.e1	DrugDDI.d210.s0.e2	0
DrugDDI.d210.s0.e1	DrugDDI.d210.s0.e3	0
DrugDDI.d210.s0.e1	DrugDDI.d210.s0.e4	0
DrugDDI.d210.s0.e2	DrugDDI.d210.s0.e3	0
DrugDDI.d210.s0.e2	DrugDDI.d210.s0.e4	0
DrugDDI.d210.s0.e3	DrugDDI.d210.s0.e4	0
DrugDDI.d210.s1.e0	DrugDDI.d210.s1.e1	1
DrugDDI.d212.s0.e0	DrugDDI.d212.s0.e1	0
DrugDDI.d212.s0.e0	DrugDDI.d212.s0.e2	0
DrugDDI.d212.s0.e0	DrugDDI.d212.s0.e3	0
DrugDDI.d212.s0.e0	DrugDDI.d212.s0.e4	0
DrugDDI.d212.s0.e0	DrugDDI.d212.s0.e5	0
DrugDDI.d212.s0.e1	DrugDDI.d212.s0.e2	0
DrugDDI.d212.s0.e1	DrugDDI.d212.s0.e3	0
DrugDDI.d212.s0.e1	DrugDDI.d212.s0.e4	0
DrugDDI.d212.s0.e1	DrugDDI.d212.s0.e5	0
DrugDDI.d212.s0.e2	DrugDDI.d212.s0.e3	0
DrugDDI.d212.s0.e2	DrugDDI.d212.s0.e4	0
DrugDDI.d212.s0.e2	DrugDDI.d212.s0.e5	0
DrugDDI.d212.s0.e3	DrugDDI.d212.s0.e4	0
DrugDDI.d212.s0.e3	DrugDDI.d212.s0.e5	0
DrugDDI.d212.s0.e4	DrugDDI.d212.s0.e5	0
DrugDDI.d217.s3.e0	DrugDDI.d217.s3.e1	0
DrugDDI.d217.s4.e0	DrugDDI.d217.s4.e1	1
DrugDDI.d217.s4.e0	DrugDDI.d217.s4.e2	0
DrugDDI.d217.s4.e0	DrugDDI.d217.s4.e3	0
DrugDDI.d217.s4.e1	DrugDDI.d217.s4.e2	0
DrugDDI.d217.s4.e1	DrugDDI.d217.s4.e3	0
DrugDDI.d217.s4.e2	DrugDDI.d217.s4.e3	0
DrugDDI.d218.s0.e0	DrugDDI.d218.s0.e1	0
DrugDDI.d218.s0.e0	DrugDDI.d218.s0.e2	0
DrugDDI.d218.s0.e0	DrugDDI.d218.s0.e3	0
DrugDDI.d218.s0.e1	DrugDDI.d218.s0.e2	0
DrugDDI.d218.s0.e1	DrugDDI.d218.s0.e3	0
DrugDDI.d218.s0.e2	DrugDDI.d218.s0.e3	0
DrugDDI.d222.s1.e0	DrugDDI.d222.s1.e1	0
DrugDDI.d222.s2.e0	DrugDDI.d222.s2.e1	0
DrugDDI.d222.s2.e0	DrugDDI.d222.s2.e2	0
DrugDDI.d222.s2.e1	DrugDDI.d222.s2.e2	0
DrugDDI.d222.s4.e0	DrugDDI.d222.s4.e1	0
DrugDDI.d222.s4.e0	DrugDDI.d222.s4.e2	0
DrugDDI.d222.s4.e1	DrugDDI.d222.s4.e2	0
DrugDDI.d223.s0.e0	DrugDDI.d223.s0.e1	0
DrugDDI.d223.s1.e0	DrugDDI.d223.s1.e1	0
DrugDDI.d223.s1.e0	DrugDDI.d223.s1.e2	0
DrugDDI.d223.s1.e0	DrugDDI.d223.s1.e3	0
DrugDDI.d223.s1.e0	DrugDDI.d223.s1.e4	0
DrugDDI.d223.s1.e0	DrugDDI.d223.s1.e5	0
DrugDDI.d223.s1.e0	DrugDDI.d223.s1.e6	0
DrugDDI.d223.s1.e0	DrugDDI.d223.s1.e7	0
DrugDDI.d223.s1.e0	DrugDDI.d223.s1.e8	0
DrugDDI.d223.s1.e1	DrugDDI.d223.s1.e2	0
DrugDDI.d223.s1.e1	DrugDDI.d223.s1.e3	0
DrugDDI.d223.s1.e1	DrugDDI.d223.s1.e4	0
DrugDDI.d223.s1.e1	DrugDDI.d223.s1.e5	0
DrugDDI.d223.s1.e1	DrugDDI.d223.s1.e6	0
DrugDDI.d223.s1.e1	DrugDDI.d223.s1.e7	0
DrugDDI.d223.s1.e1	DrugDDI.d223.s1.e8	0
DrugDDI.d223.s1.e2	DrugDDI.d223.s1.e3	0
DrugDDI.d223.s1.e2	DrugDDI.d223.s1.e4	0
DrugDDI.d223.s1.e2	DrugDDI.d223.s1.e5	0
DrugDDI.d223.s1.e2	DrugDDI.d223.s1.e6	0
DrugDDI.d223.s1.e2	DrugDDI.d223.s1.e7	0
DrugDDI.d223.s1.e2	DrugDDI.d223.s1.e8	0
DrugDDI.d223.s1.e3	DrugDDI.d223.s1.e4	0
DrugDDI.d223.s1.e3	DrugDDI.d223.s1.e5	0
DrugDDI.d223.s1.e3	DrugDDI.d223.s1.e6	0
DrugDDI.d223.s1.e3	DrugDDI.d223.s1.e7	0
DrugDDI.d223.s1.e3	DrugDDI.d223.s1.e8	0
DrugDDI.d223.s1.e4	DrugDDI.d223.s1.e5	0
DrugDDI.d223.s1.e4	DrugDDI.d223.s1.e6	0
DrugDDI.d223.s1.e4	DrugDDI.d223.s1.e7	0
DrugDDI.d223.s1.e4	DrugDDI.d223.s1.e8	0
DrugDDI.d223.s1.e5	DrugDDI.d223.s1.e6	0
DrugDDI.d223.s1.e5	DrugDDI.d223.s1.e7	0
DrugDDI.d223.s1.e5	DrugDDI.d223.s1.e8	0
DrugDDI.d223.s1.e6	DrugDDI.d223.s1.e7	0
DrugDDI.d223.s1.e6	DrugDDI.d223.s1.e8	0
DrugDDI.d223.s1.e7	DrugDDI.d223.s1.e8	0
DrugDDI.d223.s2.e0	DrugDDI.d223.s2.e1	0
DrugDDI.d223.s2.e0	DrugDDI.d223.s2.e2	0
DrugDDI.d223.s2.e1	DrugDDI.d223.s2.e2	0
DrugDDI.d224.s0.e0	DrugDDI.d224.s0.e1	0
DrugDDI.d224.s0.e0	DrugDDI.d224.s0.e2	0
DrugDDI.d224.s0.e0	DrugDDI.d224.s0.e3	0
DrugDDI.d224.s0.e1	DrugDDI.d224.s0.e2	0
